"","Sample_ID","Sample_date","Sample_site","Dretrocurva","Veliger","Mesocyclops","Soregonensis","DOY","Y","Chl_a_ugL_L","Secchi_depth_m","AvgTemp"
"1046","20080813-29-905",2008-08-13,"29-905",38.8636960542168,7.01015680405994,1.28765012794633,0,226,2008,0,2.4,23.235
"1047","20080813-3-996",2008-08-13,"3-996",16.7387359844694,51.17637174735,60.7838101979315,121.323978830359,226,2008,0.5607,1.8,23.755
"1048","20080813-36-873",2008-08-13,"36-873",62.6163628302177,2.84844178633811,5.80468167932781,0,226,2008,0.2937,2.7,23.25
"1049","20080813-37-890",2008-08-13,"37-890",55.4484847058467,20.2998911851463,34.0718065084708,2.43954742641755,226,2008,1.88235,1.2,23.15
"1050","20080813-8-994",2008-08-13,"8-994",0.989694484922976,3.41931719170472,6.32408335759172,88.0317641967461,226,2008,1.24e-15,2.7,23.3
"1051","20080829-14-972",2008-08-29,"14-972",39.0074450642507,17.5482741560519,17.6925985526752,7.55340587217177,242,2008,0.80367,0.9,22.2
"1052","20080829-16-970",2008-08-29,"16-970",8.11371646144198,0.391825490197222,31.7850604659204,0,242,2008,1.14543,1.8,22.465
"1053","20080829-3-996",2008-08-29,"3-996",0.231373576214789,12.0623486308466,1.4916532078769,10.7132358828864,242,2008,7.95927,1,22.385
"1054","20080829-8-994",2008-08-29,"8-994",0,294.189789922735,2.15619364251082,15.1667448653869,242,2008,1.01727,1.5,22.33
"1055","20080902-27-918",2008-09-02,"27-918",1.73034271798475,3.62603613633052,0.0198475999279132,0,246,2008,NA,2.1,22.75
"1056","20080902-29-905",2008-09-02,"29-905",4.62172830971913,1.14588663050708,0,0,246,2008,0,2.1,22.85
"1057","20080902-36-873",2008-09-02,"36-873",21.3093114686339,0.993343499479294,23.3752542805881,0.567600600207133,246,2008,0.63546,0.45,22.8
"1058","20080902-37-890",2008-09-02,"37-890",16.1959918697068,0.059155162937565,19.9655222247503,0,246,2008,11.75334,0.6,22.35
"1059","20080924-16-970",2008-09-24,"16-970",24.9780278521069,10.6925666056299,28.2916135946395,5.73771482232102,268,2008,0.07476,0.9,20.6
"1060","20080925-27-918",2008-09-25,"27-918",1.67809251277504,4.20952808476721,0,0,269,2008,0.1869,1.8,20.05
"1061","20080925-29-905",2008-09-25,"29-905",0.23426022787193,0,0,0,269,2008,0.11748,1.8,19.95
"1062","20080925-36-873",2008-09-25,"36-873",33.1815117591123,0.106729426865647,12.4111203652263,0.643095982197165,269,2008,0.47526,0.6,20.3
"1063","20080925-37-890",2008-09-25,"37-890",26.5092912137793,1.07180752167783,0,5.38174080680125,269,2008,0.71556,0.9,20.55
"1064","20080929-3-996",2008-09-29,"3-996",45.7020222560718,13.5701422585907,30.038039800663,28.4661664612489,273,2008,1.4418,0.61,20.55
"1065","20080929-8-994",2008-09-29,"8-994",12.6837364261152,0,7.79248838050053,5.47131131065402,273,2008,0.11481,0.9,20.5
"1066","20090507-14-972",2009-05-07,"14-972",0.0394884330132375,0.0183384042316038,0.371411140591489,0,127,2009,4.10112,1,12.85
"1067","20090507-27-918",2009-05-07,"27-918",0.00358267882549793,0.0549581955177942,0,0,127,2009,2.08794,1.2,12.285
"1068","20090507-29-905",2009-05-07,"29-905",0.0990731925431829,0.288759215868686,0,0,127,2009,6.14634,1.5,12.65
"1069","20090507-3-996",2009-05-07,"3-996",0.184902790822993,5.18282397932663,1.06406715406626,0,127,2009,1.9135,0.6,13.145
"1070","20090507-36-873",2009-05-07,"36-873",0.205518260855451,0,0.072284253603238,0.0268807076701869,127,2009,1.69011,0.6,14.2
"1071","20090507-8-994",2009-05-07,"8-994",0.0441031244070809,0.0311321090450423,0.314914250701072,0.0482900209354346,127,2009,1.71414,1.2,11.85
"1072","20090518-27-918",2009-05-18,"27-918",0.00076947340574457,0.0417496871460486,0,0,138,2009,1.4418,NA,20.1
"1073","20090518-29-905",2009-05-18,"29-905",0,0.00230721693003161,0.00201649063611369,0.00599026162213128,138,2009,NA,NA,20
"1074","20090518-36-873",2009-05-18,"36-873",0.204686779401991,0.843117770248559,0.0137932259918488,0.10502979849556,138,2009,3.8715,NA,20.05
"1075","20090518-37-890",2009-05-18,"37-890",6.61752288133669,13.0302271600917,0.107338626626742,1.14058794100199,138,2009,NA,NA,20.05
"1076","20090519-14-972",2009-05-19,"14-972",0.339164311861561,0,0,0.61683334060569,139,2009,1.869,0.6,14.95
"1077","20090519-16-970",2009-05-19,"16-970",1.57548561249585,0.086740902162281,1.77616158648554,0.176034298967879,139,2009,2.0826,0.7,14.75
"1078","20090519-3-996",2009-05-19,"3-996",5.76440237780159,7.91556187156212,0.174654347538816,0.387048004211501,139,2009,16.38312,0.6,15.44
"1079","20090519-8-994",2009-05-19,"8-994",2.17417526423768,23.681081902009,0.0369901862371755,0.585051753845675,139,2009,11.8014,1.2,13.9
"1080","20090602-14-972",2009-06-02,"14-972",19.9542692187223,3.38843355636867,9.35995147571259,0,153,2009,3.67659,0.9,17.45
"1081","20090602-16-970",2009-06-02,"16-970",48.0470335781567,2.73673128224092,4.43710056401458,0,153,2009,3.54042,0.9,17.43
"1082","20090602-27-918",2009-06-02,"27-918",8.35625597671611,2.19561542934187,0.314362630760547,0,153,2009,3.02778,1.8,16.6
"1083","20090602-29-905",2009-06-02,"29-905",1.23866326321709,0,0.119732019815743,0.148970524409859,153,2009,3.19332,1.8,16.73
"1084","20090602-3-996",2009-06-02,"3-996",383.537032382894,58.6929327565457,5.78495949875652,0,153,2009,11.36352,0.75,17.425
"1085","20090602-36-873",2009-06-02,"36-873",2.87103810686207,10.5426430790563,1.90969278093445,0.59548573112789,153,2009,5.41476,0.6,17.355
"1086","20090602-37-890",2009-06-02,"37-890",161.904882602211,13.4015814239077,10.0265103478282,1.91647081878628,153,2009,5.7672,0.3,18.05
"1087","20090602-8-994",2009-06-02,"8-994",2.99031492992213,7.36936408850899,0,0,153,2009,7.209,1.8,16.265
"1088","20090616-27-918",2009-06-16,"27-918",0.627974770997828,0.0538445594913984,0.0111134665627503,0,167,2009,1.94376,2.7,18.1
"1089","20090616-29-905",2009-06-16,"29-905",0.214303962319173,0.386767292660852,0.0199538179949116,0,167,2009,1.15344,3,18.25
"1090","20090616-36-873",2009-06-16,"36-873",41.940485029962,15.3405962952262,15.2804013323431,0,167,2009,15.42192,1.5,20.15
"1091","20090622-14-972",2009-06-22,"14-972",84.8456188874499,20.7743865244096,20.8311834117661,0,173,2009,5.98881,2.1,21.65
"1092","20090622-16-970",2009-06-22,"16-970",55.1594533851338,30.0919262760865,32.3474575805728,0.604587617745262,173,2009,8.82969,2.4,21.1
"1093","20090622-3-996",2009-06-22,"3-996",70.8001315826255,12.5771062786361,60.2619191628645,0,173,2009,24.37977,1.2,21.9
"1094","20090622-8-994",2009-06-22,"8-994",27.1191163114061,7.60870431619093,4.27040962802539,1.61187483137927,173,2009,1.85832,4,19.95
"1095","20090701-14-972",2009-07-01,"14-972",25.3425422460897,1.81366035805042,9.4872526584685,3.24517893856175,182,2009,2.36028,0.9,22.145
"1096","20090701-16-970",2009-07-01,"16-970",171.362421990624,5.8882932005406,478.392277922456,0,182,2009,2.69136,0.9,22.4
"1097","20090701-27-918",2009-07-01,"27-918",118.67049827997,1.52615986414921,0.496102856152715,0,182,2009,1.90905,3.4,21.79
"1098","20090701-29-905",2009-07-01,"29-905",30.6920228925704,2.96810874176144,0.280041643820381,0,182,2009,2.58456,2.7,22.24
"1099","20090701-3-996",2009-07-01,"3-996",59.4954436640749,0.159183036011558,42.8759821563384,2.04738983403801,182,2009,7.08084,0.9,22.105
"1100","20090701-36-873",2009-07-01,"36-873",89.4945798891065,0.241345180117374,71.2254423157035,0,182,2009,2.63529,2.4,22.61
"1101","20090701-37-890",2009-07-01,"37-890",179.156403752729,0,56.3287355642325,0,182,2009,3.5244,2.4,22.52
"1102","20090701-8-994",2009-07-01,"8-994",77.4944117845214,0.0252984265228982,22.3599615590582,1.49411128094123,182,2009,15.1389,1.5,21.545
"1103","20090720-27-918",2009-07-20,"27-918",2.1342412245494,0.18504129069845,0.0249378383118628,0,201,2009,1.651395,3.2,21.6
"1104","20090720-29-905",2009-07-20,"29-905",0.0775196600055455,1.6771672659632,0,0,201,2009,2.342925,2.7,21.8
"1105","20090720-36-873",2009-07-20,"36-873",143.136358086877,37.8407839586791,4.3713306508079,0,201,2009,2.489775,3.4,22.65
"1106","20090720-37-890",2009-07-20,"37-890",19.0755002379295,14.2428323468791,10.9564500575336,6.05387672255099,201,2009,12.203235,1.2,22.65
"1107","20090721-14-972",2009-07-21,"14-972",35.1359886870368,21.6863783800856,81.4544202961735,5.50248009320849,202,2009,13.714455,0.9,22.5
"1108","20090721-16-970",2009-07-21,"16-970",67.7728410575884,14.086789987382,36.6863870654297,5.05242335890359,202,2009,0,1.5,22.5
"1109","20090721-3-996",2009-07-21,"3-996",90.1461882764447,1.24476263754974,102.999708645075,6.21767497794255,202,2009,21.836595,1.2,23
"1110","20090721-8-994",2009-07-21,"8-994",117.986110520631,0.159658174500382,77.9321835440743,59.6366904995948,202,2009,2.535165,1.8,22.6
"1111","20090730-14-972",2009-07-30,"14-972",46.7933526665028,6.58635289537191,191.391602196452,20.6564294671279,211,2009,34.00512,1.2,22.875
"1112","20090730-16-970",2009-07-30,"16-970",85.2060688665656,3.22830100167746,136.42523011872,12.0817893930871,211,2009,23.58144,1.2,23.09
"1113","20090730-27-918",2009-07-30,"27-918",20.3500908479147,1.831791530196,2.35743367368267,0,211,2009,4.03704,3.7,22.675
"1114","20090730-29-905",2009-07-30,"29-905",5.22099470776413,2.51640218637974,0.260351122901009,0.216671324898742,211,2009,8.05272,2.4,22.75
"1115","20090730-3-996",2009-07-30,"3-996",61.5907627414673,1.28300769455772,75.5123630327809,37.860125937447,211,2009,19.0638,2.1,22.525
"1116","20090730-36-873",2009-07-30,"36-873",39.8373187865835,51.1237154084687,10.4731347805467,0.877330833807602,211,2009,14.35392,1.2,23.185
"1117","20090730-37-890",2009-07-30,"37-890",17.3752684466359,16.1203281677787,1.35034470114116,0.834487110469266,211,2009,14.46606,1.5,23.48
"1118","20090730-8-994",2009-07-30,"8-994",48.153030461071,0.254413313278567,44.1906799905525,153.621866101495,211,2009,4.72056,4.3,22.255
"1119","20090811-14-972",2009-08-11,"14-972",10.788598172979,2.2742797410214,11.1056533114751,51.4162261445463,223,2009,19.491,1.5,23.995
"1120","20090811-16-970",2009-08-11,"16-970",0.612484945256766,8.8992880035267,10.8424366527615,18.3093285755598,223,2009,0,1.5,24.36
"1121","20090811-27-918",2009-08-11,"27-918",9.24829726189472,42.5413883447834,2.18466056382519,0.47842581805919,223,2009,5.13174,2.4,23.65
"1122","20090811-29-905",2009-08-11,"29-905",0.114721037122721,5.06646081543889,0.0748938475739994,0.051360114981661,223,2009,12.54366,1.8,23.8
"1123","20090811-3-996",2009-08-11,"3-996",75.2728033086413,0.0654911315582888,25.6762935945305,149.453236624177,223,2009,0,3,23.02
"1124","20090811-36-873",2009-08-11,"36-873",1.88819411035509,15.1702836045091,4.7228626647657,0.688724060470567,223,2009,0,1.8,24.34
"1125","20090811-37-890",2009-08-11,"37-890",1.62978553654211,2.41838037937755,5.43995672174426,0.779093948510168,223,2009,0,1.8,24.32
"1126","20090811-8-994",2009-08-11,"8-994",26.5851772607752,0,49.1730764547982,35.4592460297299,223,2009,0,4,23.545
"1127","20090825-14-972",2009-08-25,"14-972",10.9756814918747,9.99220418635822,13.452262443211,17.9946069856706,237,2009,7.11288,1.2,23.255
"1128","20090825-16-970",2009-08-25,"16-970",23.8285776517908,2.0491462424137,9.54602030469529,40.7773391459232,237,2009,4.36278,1.2,23.405
"1129","20090825-27-918",2009-08-25,"27-918",2.08750478220995,1.54998884386044,7.03324522251615,1.87917728755132,237,2009,15.03744,1.8,23.865
"1130","20090825-29-905",2009-08-25,"29-905",7.29319286659385,12.4315491669905,17.8350776993662,20.6969297345824,237,2009,16.4472,1.5,23.785
"1131","20090825-3-996",2009-08-25,"3-996",25.6584988461076,0.884519814631132,2.35372927919619,36.4704371908975,237,2009,21.53088,1.8,22.98
"1132","20090825-36-873",2009-08-25,"36-873",5.71778162586547,0.64155413351044,13.3741648289522,12.5183627297084,237,2009,6.53616,1.2,23.425
"1133","20090825-37-890",2009-08-25,"37-890",5.83986227428726,1.35332171960379,13.4592449195531,6.34312577101504,237,2009,11.98296,0.9,23.15
"1134","20090825-8-994",2009-08-25,"8-994",35.9313988954899,0,12.2917963491207,55.2345274189402,237,2009,4.30404,3.4,21.305
"1135","20090910-14-972",2009-09-10,"14-972",5.55644251448052,1.99893094776883,14.841713597156,30.8336315056978,253,2009,5.10237,1.8,22.31
"1136","20090910-16-970",2009-09-10,"16-970",23.7412069212764,6.25956812862454,30.5619407622513,10.1858047609124,253,2009,7.58547,0.9,22.47
"1137","20090910-27-918",2009-09-10,"27-918",0.0432807773441829,0.227775733678396,0.0843861721613736,0.313828114317056,253,2009,4.37346,2.1,21.61
"1138","20090910-29-905",2009-09-10,"29-905",0,0.0656639533273313,0,0,253,2009,1.3617,1.8,21.745
"1139","20090910-3-996",2009-09-10,"3-996",20.6136865831403,9.39502646505394,8.39340941027991,31.1054975019415,253,2009,8.92581,1.2,22.55
"1140","20090910-36-873",2009-09-10,"36-873",19.7943770039163,1.11547313439826,23.5052102012488,3.00756505031452,253,2009,6.90017,0.6,22.465
"1141","20090910-37-890",2009-09-10,"37-890",2.52567164257285,2.94663699972017,12.1337661639901,12.7387288804206,253,2009,7.53207,0.6,22.345
"1142","20090910-8-994",2009-09-10,"8-994",47.7299231015803,53.7455632332994,11.378441226378,80.2594533984239,253,2009,10.91763,1.5,22.28
"1143","20090923-27-918",2009-09-23,"27-918",0,0.26859483226146,0,0,266,2009,1.945095,3.4,20.7
"1144","20090923-29-905",2009-09-23,"29-905",0,0.160144609280934,0,0,266,2009,4.647135,1.8,20.45
"1145","20090923-36-873",2009-09-23,"36-873",8.18856022244594,1.93890786295967,9.03781052235611,0,266,2009,8.577375,0.6,21.3
"1146","20090923-37-890",2009-09-23,"37-890",4.6682714642897,0.33835659289404,2.69746607401982,3.72216001005959,266,2009,12.073295,0.3,21.25
"1147","20090924-14-972",2009-09-24,"14-972",2.61453220122286,5.75464681879919,3.86163178035108,4.57753653929507,267,2009,8.406495,1.2,21.67
"1148","20090924-16-970",2009-09-24,"16-970",7.30433793029949,1.99513342779971,9.14718345477407,1.24550574437504,267,2009,4.401495,1.2,21.45
"1149","20090924-3-996",2009-09-24,"3-996",22.0906548295615,2.26064193693043,4.66722554661441,7.37781400716659,267,2009,11.124555,1.2,21.66
"1150","20090924-8-994",2009-09-24,"8-994",17.3786572928604,5.02297512419347,10.7232938733599,36.805791231725,267,2009,0.004005,1.2,21.3
"1151","20100510-3-996",2010-05-10,"3-996",6.82889369018733,1.00356053589575,0,0.126906175018322,130,2010,2.73942,0.9,13.44
"1152","20100510-8-994",2010-05-10,"8-994",0.0681307048460549,0.699975888274702,0.0321906740371351,0.415581628129964,130,2010,3.89286,1.2,11.53
"1153","20100520-14-972",2010-05-20,"14-972",3.98589115873034,0.564885519339359,0.0307639077573182,0.181620264889791,140,2010,1.29762,1,14.65
"1154","20100520-16-970",2010-05-20,"16-970",2.133458210512,4.85427101806966,0,0.244105746445117,140,2010,7.209,0.9,14.6
"1155","20100520-3-996",2010-05-20,"3-996",14.4253177289934,25.6886767578308,2.10444620172869,0,140,2010,11.67858,1.4,14.8
"1156","20100520-8-994",2010-05-20,"8-994",2.73219500255161,0.102927629109699,0,0,140,2010,1.73016,1,13.15
"1157","20100524-27-918",2010-05-24,"27-918",0.699758237203038,32.6491543936122,0.0103481783822671,0.247960511097902,144,2010,6.05556,0.9,14.735
"1158","20100524-29-905",2010-05-24,"29-905",0.277366347311749,0.341857103645476,0.228132774110991,0.166533568647604,144,2010,6.05556,1.2,15.14
"1159","20100524-36-873",2010-05-24,"36-873",4.60555203867074,12.6096822316829,0.698948887798737,0.187263754115367,144,2010,6.19974,0.4,16.615
"1160","20100524-37-890",2010-05-24,"37-890",5.51564657220516,5.993168012295,0.194485099525915,0,144,2010,2.1627,0.3,16.42
"1161","20100603-14-972",2010-06-03,"14-972",33.188005882011,7.77316610062797,14.0507239510863,3.97616504861742,154,2010,1.40175,2.1,18.11
"1162","20100603-16-970",2010-06-03,"16-970",31.6222470920815,17.1256855370512,26.9794689219297,0.50723945112608,154,2010,4.7259,2,17.72
"1163","20100603-27-918",2010-06-03,"27-918",3.3628713701252,0.964500167854358,0.858629762966102,0.239153732953378,154,2010,2.14935,2.4,17.96
"1164","20100603-29-905",2010-06-03,"29-905",7.97251386498924,2.97033948945351,4.20764535037351,0,154,2010,2.31489,2.1,19.315
"1165","20100603-3-996",2010-06-03,"3-996",70.831630834645,4.59490267593582,26.7272781711588,1.15858253414185,154,2010,10.07925,1.2,18.255
"1166","20100603-36-873",2010-06-03,"36-873",32.9119626645649,26.9035741622902,0.393516182109837,1.27531363265814,154,2010,7.16895,NA,21.94
"1167","20100603-37-890",2010-06-03,"37-890",33.1511324481158,9.47801690732665,0.881458428751611,0,154,2010,12.25720714,0.8,22.295
"1168","20100603-8-994",2010-06-03,"8-994",34.5457443599062,26.3015471174529,25.34644031554,11.8921956484602,154,2010,4.78197,2.4,16.73
"1169","20100614-14-972",2010-06-14,"14-972",28.2597945454478,1.31649622200155,25.5052407967363,0.707790760423308,165,2010,14.8185,1.5,23.35
"1170","20100614-16-970",2010-06-14,"16-970",144.413815300279,1.4228936883042,77.896223683239,1.2357374987427,165,2010,14.2311,1.5,21.5
"1171","20100614-3-996",2010-06-14,"3-996",517.572319200371,4.73547084941439,319.458111269173,0,165,2010,33.1347,1.4,21.65
"1172","20100614-8-994",2010-06-14,"8-994",243.122067734837,1.08427199825534,130.81053331231,19.5702201391733,165,2010,14.6583,1.8,19.15
"1173","20100617-27-918",2010-06-17,"27-918",72.1042225121223,13.7217824192721,7.6776045435345,0,168,2010,4.89411,1.5,21.68
"1174","20100617-29-905",2010-06-17,"29-905",41.9463257857953,3.53310509135741,5.7088135473178,0,168,2010,5.20917,1.2,21.79
"1175","20100617-36-873",2010-06-17,"36-873",292.533279379309,18.8436581720042,3.45915279881662,0,168,2010,3.1506,1.2,23.245
"1176","20100617-37-890",2010-06-17,"37-890",274.01322724976,25.4178253307358,2.87817326932693,0,168,2010,18.824835,0.9,23.25
"1177","20100701-14-972",2010-07-01,"14-972",321.60108143633,18.5562089033298,13.0037452575635,1.74321063093008,182,2010,2.87025,1.8,24.025
"1178","20100701-16-970",2010-07-01,"16-970",381.006889014252,7.62250508851166,56.6026096562049,0,182,2010,1.75419,1.8,23.25
"1179","20100701-27-918",2010-07-01,"27-918",34.6984422184763,14.5031483121322,1.66119614221978,0,182,2010,3.91155,1.5,23.275
"1180","20100701-29-905",2010-07-01,"29-905",0.196011596282747,1.72228011238176,0.074992786888258,0,182,2010,3.75135,2.1,23.25
"1181","20100701-3-996",2010-07-01,"3-996",230.519864352237,25.4485106942745,65.4257901250658,0,182,2010,12.78663,1.2,23.185
"1182","20100701-36-873",2010-07-01,"36-873",208.34645640788,11.5656042755389,0.884270267322451,1.5293566218596,182,2010,5.35335,1.8,23.36
"1183","20100701-37-890",2010-07-01,"37-890",155.343724033312,3.96730003726268,3.59457521742408,0,182,2010,6.52815,1.2,23.22
"1184","20100701-8-994",2010-07-01,"8-994",106.589562602852,0.205526619541228,42.6453428591596,19.3843675031532,182,2010,2.54184,3.7,22.54
"1185","20100714-14-972",2010-07-14,"14-972",516.87631801707,0.679691743740078,234.952584928369,25.6110985600226,195,2010,5.19048,3.7,24.55
"1186","20100714-16-970",2010-07-14,"16-970",151.838609539959,0.339955769727035,84.5873606842923,18.4344256893332,195,2010,10.12998,2.1,23.225
"1187","20100714-27-918",2010-07-14,"27-918",34.2811482777936,4.23885002081521,11.3275095033667,0,195,2010,NA,2.7,24.57
"1188","20100714-29-905",2010-07-14,"29-905",114.653378503909,8.21995931587146,10.4921355981137,0,195,2010,9.47316,3,24.91
"1189","20100714-3-996",2010-07-14,"3-996",389.687341291153,2.56951273341264,178.380336385838,71.3718468615539,195,2010,8.17554,4.3,22.85
"1190","20100714-36-873",2010-07-14,"36-873",26.7295894607119,1.44293121285942,4.32303051600705,0,195,2010,9.4251,2,26.495
"1191","20100714-37-890",2010-07-14,"37-890",14.2002418125333,0.366015739843088,1.17226943461997,1.17543161436437,195,2010,6.71238,2.1,26.59
"1192","20100714-8-994",2010-07-14,"8-994",167.191826114508,0.0512389668103646,63.6394053160968,41.7558423379988,195,2010,2.49111,4.9,20.22
"1193","20100726-14-972",2010-07-26,"14-972",16.1943548303994,5.82438510334196,7.13416113009804,7.39440132674849,207,2010,12.3888,1.2,25.55
"1194","20100726-16-970",2010-07-26,"16-970",17.9925791559699,6.09489750519419,30.8315004218532,26.2879738230222,207,2010,3.9516,2.4,21.525
"1195","20100726-3-996",2010-07-26,"3-996",29.2085787881016,0.166370964592547,14.344906801775,34.6939341137319,207,2010,9.612,1.8,25.065
"1196","20100726-8-994",2010-07-26,"8-994",45.2374309767489,0.250997614953894,8.29548946490143,83.5246915754862,207,2010,3.8448,4.6,21.005
"1197","20100727-27-918",2010-07-27,"27-918",12.8457625000257,4.6043955498526,1.98322764522703,0.77539211533831,208,2010,NA,1.5,25.955
"1198","20100727-29-905",2010-07-27,"29-905",0.111433298551028,2.50556344771281,0.628991159551219,0.277542499557669,208,2010,4.62978,2.4,25.88
"1199","20100727-36-873",2010-07-27,"36-873",5.08728236972687,1.56622930150103,29.3950239199914,5.21672446638313,208,2010,8.07675,1.8,27.46
"1200","20100727-37-890",2010-07-27,"37-890",3.27832314216027,0,16.1165386364085,4.27885277285688,208,2010,NA,1.2,27.46
"1201","20100811-14-972",2010-08-11,"14-972",15.1937874340011,3.76426499451683,21.8733449881203,26.9709396679634,223,2010,9.48117,1.8,22.855
"1202","20100811-16-970",2010-08-11,"16-970",17.3719479270344,0.430263550306284,16.4110074651155,33.0844324246025,223,2010,6.38397,2.4,22.755
"1203","20100811-27-918",2010-08-11,"27-918",7.76858899245494,7.89604961290894,2.36395222122117,0,223,2010,4.93683,1.8,25.76
"1204","20100811-29-905",2010-08-11,"29-905",7.17656062923086,3.00075948690863,18.6168677568535,0,223,2010,14.87457,1.2,25.945
"1205","20100811-3-996",2010-08-11,"3-996",15.8838947897782,0.736721765020996,36.3335559700297,33.0319661132687,223,2010,4.37613,3,22.645
"1206","20100811-36-873",2010-08-11,"36-873",2.44917145432875,7.67884933487079,5.719902142086,2.3516221136001,223,2010,8.49861,1.5,25.69
"1207","20100811-37-890",2010-08-11,"37-890",2.56256222472642,0,10.6615357957986,4.62689418436099,223,2010,8.64279,1.35,26.005
"1208","20100811-8-994",2010-08-11,"8-994",39.1905599292197,0.540805508875228,17.8747269022941,35.4460681325131,223,2010,2.01051,3.4,20.63
"1209","20100825-27-918",2010-08-25,"27-918",1.6993955652242,6.32735313647595,0.253971240684092,0,237,2010,6.63762,1.8,24.235
"1210","20100825-29-905",2010-08-25,"29-905",2.3944866301236,2.03412418043273,3.05534287805641,0.346013942846133,237,2010,5.94342,1.8,24.07
"1211","20100825-36-873",2010-08-25,"36-873",4.56153589548597,21.3148145641276,5.34478482473449,18.5904384082684,237,2010,12.61308,0.9,24.735
"1212","20100825-37-890",2010-08-25,"37-890",1.16477163948072,0.658987686660503,10.6273366530957,1.90574240972687,237,2010,3.39357,0.6,24.605
"1213","20100830-14-972",2010-08-30,"14-972",66.8060807825293,17.8159210438614,42.7342968740045,76.4904051979818,242,2010,10.15401,1.5,23.915
"1214","20100830-16-970",2010-08-30,"16-970",78.5363979971115,19.7564714257742,18.2628863643595,80.3844669475364,242,2010,5.62836,1.2,24.13
"1215","20100830-3-996",2010-08-30,"3-996",73.8674372771858,8.83906763962307,41.9004557795539,50.6050462679793,242,2010,8.5974,1.2,24.205
"1216","20100830-8-994",2010-08-30,"8-994",93.5563646427032,27.5214137716444,44.6080785585565,60.6843378417885,242,2010,9.60666,1.5,23.27
"1217","20100921-14-972",2010-09-21,"14-972",10.5684521875213,2.9812653755493,4.42827696947166,6.41945368443075,264,2010,2.11464,2.7,19.43
"1218","20100921-16-970",2010-09-21,"16-970",15.5233721205381,44.8388446480654,1.33093991863266,12.3066107927746,264,2010,6.2745,1.2,19.52
"1219","20100921-3-996",2010-09-21,"3-996",41.7762956451,7.6440024894172,1.29073988813993,33.2476961148435,264,2010,11.54508,NA,19.54
"1220","20100921-8-994",2010-09-21,"8-994",23.2873915756126,11.3112303354595,3.30898641003241,11.4500724435753,264,2010,12.02301,NA,19.74
"1221","20101013-27-918",2010-10-13,"27-918",0.0540268835174465,0.914350706061268,0,0.181463224729387,286,2010,3.06516,1.2,14.6
"1222","20101013-29-905",2010-10-13,"29-905",0,0.331077714477097,0,0.0418868671354778,286,2010,3.54042,2.1,14.8
"1223","20101013-36-873",2010-10-13,"36-873",3.81615430585534,2.19636463055849,0.255118460238606,3.15959682338519,286,2010,14.84787,1.2,15.6
"1224","20101013-37-890",2010-10-13,"37-890",3.0989309075466,0.212119973082748,0.337803063428423,0.484110869987193,286,2010,10.20474,0.9,15.55
"1225","20101015-3-996",2010-10-15,"3-996",27.9301077718421,0.371664100281971,0.684520800644705,6.35215851520257,288,2010,5.09703,NA,15.1
"1226","20110505-14-972",2011-05-05,"14-972",0,0.00280001479353605,0.0173254383183918,0.0406750560956161,125,2011,0.59808,1.2,18.3
"1227","20110505-16-970",2011-05-05,"16-970",0.0105113738188311,0.0201054590915189,0.249671077568811,0.0259385644493294,125,2011,0.55536,0.9,9.9
"1228","20110505-27-918",2011-05-05,"27-918",0,0,0.083546948600037,0,125,2011,1.55661,0.9,9.9
"1229","20110505-29-905",2011-05-05,"29-905",0,0.248108149976267,0.0878602512948416,0,125,2011,1.66608,1,10.55
"1230","20110505-3-996",2011-05-05,"3-996",0,8.51812403648422,0.288674854915509,0,125,2011,1.1748,0.3,11.2
"1231","20110505-36-873",2011-05-05,"36-873",0,0,0.0147796949304559,0.0273441990604515,125,2011,1.335,0.6,11.8
"1232","20110505-37-890",2011-05-05,"37-890",0,0.0234620980805821,0,0,125,2011,0.34443,0.3,12.45
"1233","20110505-8-994",2011-05-05,"8-994",0.0101424993137516,0.351073032216418,0.508598027487223,0.194086109787124,125,2011,1.66608,1,9.25
"1234","20110519-14-972",2011-05-19,"14-972",0.20832120843914,0.00745818170313566,0.288080291139153,0.546894132808771,139,2011,NA,0.3,13.1
"1235","20110519-16-970",2011-05-19,"16-970",0.254771130958503,0.0451771897438468,0.403672311794145,0,139,2011,NA,0.3,12.25
"1236","20110519-27-918",2011-05-19,"27-918",0,0.0197601688079589,0.0326419580096964,0.0174220148364632,139,2011,NA,1.2,12.15
"1237","20110519-29-905",2011-05-19,"29-905",0.0510099633135901,0.0953134151306168,0.10314097015156,0,139,2011,NA,1,13.1
"1238","20110519-3-996",2011-05-19,"3-996",1.44066432975474,18.5168097632025,0.197540166227827,0.167089078561228,139,2011,NA,0.3,12.6
"1239","20110519-36-873",2011-05-19,"36-873",0.0510441944097743,0.0056365228643632,0.104727580221815,0,139,2011,0,0.3,13.45
"1240","20110519-37-890",2011-05-19,"37-890",0.0398196813063114,0.0381235484190262,0,0,139,2011,NA,0.4,12.55
"1241","20110519-8-994",2011-05-19,"8-994",0.069321527135377,1.11175749286491,0.926228801673268,0.184157927927518,139,2011,NA,0.3,12.2
"1242","20110603-14-972",2011-06-03,"14-972",7.18796822186819,1.95302622179461,0.42635209700198,0.169039665703304,154,2011,0.93984,0.8,18.9
"1243","20110603-16-970",2011-06-03,"16-970",4.44096117259713,11.5342469382915,0.119356415612746,0,154,2011,5.15844,0.6,17.3
